date, pm25, pm10, o3, no2, so2, co
2018/8/23, 16, , 11, 8, 2, 5
2018/8/25, 50, , 16, 3, 1, 3
2018/8/26, 55, , 14, 6, 1, 2
2018/8/27, 31, , 16, 7, 1, 3
2018/8/28, 22, , , , , 
2018/8/29, 22, , , , , 
2018/8/30, 32, , , , , 
2018/8/31, 34, , , , , 
2018/9/1, 20, , , , , 
2018/9/2, 28, , 15, 9, 14, 1
2018/9/3, 27, , 21, 7, 2, 2
2018/9/4, 35, , 19, 6, 2, 2
2018/9/5, 32, , 19, 7, 1, 3
2018/9/6, 26, , 19, 5, 1, 1
2018/9/7, 20, , 20, 4, 1, 2
2018/9/8, 22, , 19, 2, 1, 2
2018/9/9, 34, , 15, 7, 1, 1
2018/9/10, 20, , 19, 5, 1, 4
2018/9/11, 22, , 23, 4, 1, 3
2018/9/12, 24, , 22, 5, 1, 2
2018/9/13, 27, , 20, 5, 1, 2
2018/9/14, 27, , 21, 2, 1, 
2018/9/15, 28, , 19, 5, , 1
2018/9/16, 18, , 20, 4, 1, 2
2018/9/17, 24, , 19, 5, 2, 2
2018/9/18, 19, , 19, 5, 1, 2
2018/9/19, 15, , 20, 7, 1, 1
2018/9/20, 21, , 19, 7, , 2
2018/9/21, 24, , 21, 3, 1, 2
2018/9/22, 27, , 21, 3, , 2
2018/9/23, 26, , 20, 3, 1, 1
2018/9/24, 17, , 17, 4, 2, 1
2018/9/25, 17, , 22, 4, 1, 1
2018/9/26, 20, , 23, 4, 1, 2
2018/9/27, 16, , 19, 2, , 
2018/9/28, 21, , 19, 2, , 1
2018/9/29, 19, , 19, 1, , 1
2018/9/30, 19, , 22, 4, 1, 2
2018/4/1, 28, , 15, 3, , 3
2018/4/2, 27, , 14, 4, , 3
2018/4/3, 18, , 19, 5, 2, 3
2018/4/4, 16, , 21, 4, 1, 3
2018/4/5, 27, , 15, 4, , 3
2018/4/6, 34, , 18, 4, , 3
2018/4/7, 12, , 23, 4, , 3
2018/4/8, 14, , 15, 4, , 3
2018/4/9, 23, , 18, 5, 4, 3
2018/4/10, 25, , 25, 4, 4, 
2018/4/11, 41, , 20, 3, 1, 3
2018/4/12, 46, , 22, 6, 1, 3
2018/4/13, 28, , 18, 1, 6, 
2018/4/14, 22, , , , , 
2018/4/17, 31, , 14, 7, 12, 3
2018/4/18, 26, , 26, 8, 1, 4
2018/4/19, 32, , 26, 7, 8, 6
2018/4/20, 52, , 23, 3, 4, 5
2018/4/21, 49, , 26, 5, 1, 5
2018/4/22, 55, , 24, 5, 3, 4
2018/4/23, 77, , 18, 8, , 4
2018/4/24, 65, , 19, 5, 1, 3
2018/4/25, 34, , 15, 6, , 3
2018/4/26, 27, , 15, 6, , 1
2018/4/27, 24, , 19, 4, , 1
2018/4/28, 20, , 16, 3, , 1
2018/4/29, 25, , 16, 5, , 1
2018/4/30, 16, , 13, 19, 3, 4
2018/5/1, 53, , 7, 11, 1, 3
2018/5/2, 94, , 19, 8, 2, 2
2018/5/3, 74, , 18, 4, 1, 2
2018/5/4, 43, , 16, 2, , 1
2018/5/5, 23, , 18, 5, , 1
2018/5/6, 30, , 21, 4, 1, 3
2018/5/7, 27, , 17, 6, , 1
2018/5/8, 27, , 21, 5, 1, 2
2018/5/9, 36, , 18, 4, , 2
2018/5/10, 40, , 19, 3, , 1
2018/5/11, 16, , 17, 4, , 1
2018/5/12, 20, , 12, 5, , 3
2018/5/13, 25, , 16, 7, 4, 2
2018/5/14, 25, , 17, 7, 1, 2
2018/5/15, 35, , 16, 7, 1, 2
2018/5/16, 31, , 15, 5, , 2
2018/5/17, 24, , 14, 4, , 2
2018/5/18, 11, , 17, 3, , 
2018/5/19, 10, , 16, 1, 1, 
2018/5/20, 22, , 17, 1, , 
2018/5/21, 18, , 14, 3, , 1
2018/5/22, 11, , 13, 3, , 1
2018/5/23, 8, , 14, 5, 1, 
2018/5/24, 22, , 14, 9, 3, 3
2018/5/25, 34, , 10, 8, 4, 3
2018/5/26, 52, , 7, 8, 1, 4
2018/5/27, 52, , 6, 9, 1, 4
2018/5/28, 60, , 18, 8, 2, 2
2018/5/30, 36, , 19, 6, , 1
2018/5/31, 22, , 14, 8, 1, 2
2018/6/1, 26, , 12, 6, 1, 4
2018/6/2, 56, , 16, 5, , 2
2018/6/3, 52, , 12, 8, , 2
2018/6/4, 29, , 17, 5, , 1
2018/6/5, 28, , 11, 7, 1, 2
2018/6/6, 20, , 5, 11, 1, 4
2018/6/7, 27, , 19, 4, , 1
2018/6/8, 28, , , , , 
2018/6/14, 18, , 16, 4, 1, 2
2018/6/15, 15, , 14, 2, 1, 
2018/6/16, 17, , 16, 2, 1, 2
2018/6/17, 14, , 7, 8, 1, 2
2018/6/18, 11, , 10, 8, 1, 2
2018/6/19, 25, , 3, 8, 1, 3
2018/6/20, 25, , 5, 8, , 4
2018/6/21, 38, , 8, 8, 1, 4
2018/6/22, 44, , 17, 5, 1, 2
2018/6/23, 44, , 14, 3, , 2
2018/6/24, 21, , 10, 9, 1, 3
2018/6/25, 24, , 5, 8, 1, 3
2018/6/26, 40, , 7, 8, 1, 4
2018/6/27, 49, , 5, 7, , 3
2018/6/28, 51, , 1, 8, , 5
2018/6/29, 56, , 14, 5, , 4
2018/6/30, 50, , 14, 6, 1, 3
2018/1/1, 19, , 17, 2, , 
2018/1/2, 17, , 14, 2, 1, 
2018/1/3, 17, , 13, 2, , 1
2018/1/4, 16, , 21, 2, , 
2018/1/5, 16, , 29, 3, , 
2018/1/6, 22, , 15, 1, , 
2018/1/7, 39, , 14, 3, 1, 
2018/1/8, 42, , 13, 2, , 
2018/1/9, 31, , 15, 3, 2, 
2018/1/10, 20, , 30, 2, 3, 
2018/1/11, 30, , 15, 5, , 
2018/1/12, 43, , 13, 2, , 
2018/1/13, 27, , 14, 1, , 
2018/1/14, 17, , 9, 2, , 
2018/1/15, 14, , 16, 2, 4, 
2018/1/16, 23, , 19, 2, 3, 
2018/1/17, 27, , 34, 5, 1, 
2018/1/18, 23, , 45, 7, , 
2018/1/19, 36, , 30, 3, , 
2018/1/20, 42, , 29, 2, , 2
2018/1/21, 49, , 19, 3, , 1
2018/1/22, 51, , 16, 2, , 
2018/1/23, 35, , 14, 3, 2, 
2018/1/24, 27, , 22, 2, , 2
2018/1/25, 50, , 28, 4, , 1
2018/1/26, 39, , 28, 2, , 1
2018/1/27, 52, , 40, 3, 1, 1
2018/1/28, 50, , 33, 4, , 2
2018/1/29, 41, , 12, 2, 2, 1
2018/1/30, 30, , 14, 3, , 1
2018/1/31, 21, , 16, 4, 4, 
2018/2/1, 16, , 18, 4, 6, 
2018/2/2, 18, , 11, 3, 3, 
2018/2/3, 16, , 18, 2, 3, 
2018/2/4, 12, , 20, 4, 3, 
2018/2/5, 20, , 15, 3, 4, 
2018/2/6, 24, , 29, 3, 9, 
2018/2/7, 23, , 31, 6, 1, 1
2018/2/8, 34, , 22, 4, 4, 2
2018/2/9, 31, , 26, 3, 1, 1
2018/2/10, 36, , 15, 1, , 
2018/2/11, 24, , 16, 3, , 
2018/2/12, 17, , 24, 3, 3, 
2018/2/13, 16, , 18, 5, , 
2018/2/14, 25, , 18, 4, , 
2018/2/15, 33, , 16, 3, , 
2018/2/16, 22, , 26, 3, , 
2018/2/17, 41, , 20, 4, 8, 
2018/2/18, 40, , 11, 2, , 
2018/2/19, 25, , 17, 2, , 
2018/2/20, 20, , 19, 4, 14, 
2018/2/21, 18, , 27, 6, 18, 
2018/2/22, 17, , 25, 6, , 1
2018/2/23, 32, , 20, 6, , 1
2018/2/24, 30, , 15, 1, 1, 
2018/2/25, 33, , 14, 2, 2, 
2018/2/26, 12, , 28, 3, 2, 
2018/2/27, 6, , 25, 5, 2, 1
2018/2/28, 7, , 13, 2, , 
2018/3/1, 18, , 15, 4, 8, 
2018/3/2, 15, , 27, 1, 1, 
2018/3/6, 16, , 15, 4, 13, 
2018/3/7, 20, , 22, 4, 4, 
2018/3/8, 22, , 29, 4, 4, 
2018/3/9, 21, , 39, 4, 1, 
2018/3/10, 26, , 25, 4, 2, 1
2018/3/11, 37, , 14, 1, , 
2018/3/12, 31, , 13, 4, , 
2018/3/13, 18, , 16, 4, , 
2018/3/14, 17, , 14, 4, , 
2018/3/15, 25, , 19, 4, 4, 
2018/3/16, 18, , 22, 4, 4, 
2018/3/17, 26, , 20, 3, , 
2018/3/18, 17, , 19, 4, , 
2018/3/19, 22, , 14, 3, 1, 
2018/3/20, 26, , 17, 2, 3, 
2018/3/21, 26, , 17, 2, 2, 
2018/3/22, 20, , 21, 5, 8, 1
2018/3/23, 17, , 12, 7, 1, 2
2018/3/24, 24, , 20, 4, 1, 2
2018/3/25, 23, , 14, 3, , 
2018/3/26, 20, , 17, 4, , 
2018/3/27, 17, , 22, 4, , 3
2018/3/28, 18, , 20, 5, , 3
2018/3/29, 20, , 15, 3, , 3
2018/3/30, 24, , 21, 4, 3, 
2018/3/31, 20, , 21, 3, , 3
2017/10/1, 26, , 21, 2, , 
2017/10/2, 13, , 23, 4, , 
2017/10/3, 10, , 25, 3, 9, 1
2017/10/4, 26, , 21, 3, 1, 
2017/10/5, 38, , 19, 3, , 
2017/10/6, 18, , 21, 8, , 
2017/10/7, 14, , 22, 2, 1, 2
2017/10/8, 8, , 18, 3, , 1
2017/10/9, 18, , 21, 4, , 1
2017/10/10, 21, , 26, 6, 5, 2
2017/10/11, 17, , 20, 1, , 1
2017/10/12, 24, , 19, 3, 1, 
2017/10/13, 18, , 20, 3, , 
2017/10/14, 22, , 20, 2, 1, 
2017/10/15, 23, , 27, 2, 2, 
2017/10/16, 27, , 31, 5, 5, 
2017/10/17, 33, , 31, 7, 1, 
2017/10/18, 29, , 19, 6, 1, 1
2017/10/19, 29, , 20, 2, , 
2017/10/20, 34, , 19, 1, , 2
2017/10/21, 22, , 16, 1, , 1
2017/10/22, 10, , 17, 3, , 
2017/10/23, 8, , 18, 2, , 
2017/10/24, 14, , 18, 3, , 
2017/10/25, 13, , 19, 3, , 
2017/10/26, 18, , 22, 2, , 
2017/10/31, 21, , 16, 2, , 
2017/11/1, 13, , 17, 2, , 
2017/11/2, 15, , 17, 3, , 
2017/11/3, 23, , 18, 3, , 
2017/11/4, 20, , 19, 2, 23, 
2017/11/5, 26, , 18, 1, 1, 
2017/11/6, 26, , 19, 1, , 
2017/11/7, 23, , 17, 3, , 
2017/11/8, 25, , 19, 2, , 
2017/11/9, 21, , 21, 1, 3, 
2017/11/10, 22, , 16, 2, 9, 
2017/11/11, 27, , 17, 2, 13, 
2017/11/12, 31, , 21, 1, 13, 
2017/11/13, 30, , 29, 3, 7, 
2017/11/14, 31, , 32, 6, 1, 1
2017/11/15, 35, , 27, 5, , 2
2017/11/16, 30, , 25, 3, , 1
2017/11/17, 32, , 31, 4, 5, 
2017/11/18, 25, , 22, 3, , 
2017/11/19, 27, , 26, 4, , 1
2017/11/20, 29, , 26, 5, , 
2017/11/21, 36, , 5, 6, , 
2017/11/22, 35, , 11, 4, , 
2017/11/23, 51, , , , , 
2017/11/27, 31, , 26, 2, 2, 
2017/11/28, 22, , 24, 4, 13, 1
2017/11/29, 32, , 35, 5, 1, 1
2017/11/30, 35, , 17, 7, , 
2017/12/1, 40, , 17, 1, , 1
2017/12/2, 10, , 16, 2, , 
2017/12/3, 8, , 12, 3, , 
2017/12/4, 18, , 15, 2, 1, 
2017/12/5, 12, , 17, 2, , 
2017/12/6, 7, , 19, 2, , 
2017/12/7, 16, , 13, 2, , 
2017/12/8, 19, , 13, 1, , 
2017/12/9, 16, , 13, 1, , 
2017/12/10, 22, , 16, 2, , 
2017/12/11, 16, , 23, 2, 5, 
2017/12/12, 19, , 34, 2, 1, 1
2017/12/13, 34, , 23, 3, , 
2017/12/14, 31, , 23, 2, 2, 
2017/12/15, 26, , 19, 2, 2, 
2017/12/16, 32, , 19, 1, 2, 
2017/12/17, 26, , 24, 2, , 
2017/12/18, 34, , 25, 3, , 2
2017/12/19, 44, , 16, 3, , 1
2017/12/20, 45, , 16, 2, , 
2017/12/21, 31, , 22, 2, 2, 
2017/12/22, 25, , 27, 3, , 
2017/12/23, 33, , 14, 1, , 
2017/12/24, 28, , 15, 1, 2, 
2017/12/25, 20, , 19, 1, 4, 
2017/12/26, 21, , 26, 2, 1, 
2017/12/27, 22, , 29, 4, 2, 
2017/12/28, 30, , 12, 2, 4, 
2017/12/29, 41, , 13, 1, , 
2017/12/30, 27, , , , , 
2017/7/1, 38, , 7, 8, 3, 
2017/7/2, 47, , 3, 12, 2, 
2017/7/3, 47, , 13, 7, 1, 
2017/7/4, 31, , 15, 6, , 
2017/7/5, 13, , 17, 9, , 
2017/7/6, 22, , 11, 8, , 
2017/7/7, 30, , 15, 6, , 
2017/7/8, 25, , 18, 4, , 
2017/7/9, 18, , 18, 6, , 
2017/7/10, 12, , 11, 10, , 
2017/7/11, 21, , 7, 9, 1, 
2017/7/12, 28, , 6, 10, , 
2017/7/14, 31, , 16, 6, , 
2017/7/15, 24, , 9, 5, 3, 
2017/7/16, 26, , 15, 6, 2, 
2017/7/17, 32, , 17, 6, 1, 
2017/7/18, 21, , 19, 4, , 
2017/7/19, 12, , 20, 5, , 
2017/7/20, 22, , 11, 9, 5, 
2017/7/21, 24, , 16, 5, 1, 
2017/7/22, 40, , 18, 3, , 
2017/7/23, 17, , 18, 5, , 
2017/7/24, 19, , 14, 5, , 1
2017/7/25, 14, , 22, 5, , 1
2017/7/26, 15, , 13, 9, , 
2017/7/27, 20, , 21, 7, , 1
2017/7/28, 22, , 20, 6, 3, 2
2017/7/29, 35, , 24, 4, 1, 1
2017/7/30, 26, , 17, 8, 2, 2
2017/7/31, 25, , 17, 7, 1, 2
2017/8/1, 23, , 20, 6, 5, 2
2017/8/2, 23, , 15, 6, 1, 1
2017/8/3, 17, , 16, 7, , 1
2017/8/4, 21, , 23, 2, , 1
2017/8/5, 19, , 22, 4, 2, 2
2017/8/6, 12, , 20, 7, 1, 2
2017/8/7, 21, , 18, 6, , 
2017/8/8, 20, , 19, 7, , 2
2017/8/9, 17, , 21, 6, 5, 1
2017/8/10, 24, , 22, 4, , 
2017/8/11, 18, , 24, 2, , 
2017/8/12, 18, , 19, 4, 1, 2
2017/8/13, 25, , 19, 6, 1, 1
2017/8/14, 27, , 16, 6, , 
2017/8/15, 15, , 22, 3, , 1
2017/8/16, 13, , 21, 4, , 
2017/8/17, 16, , 23, 4, , 
2017/8/18, 12, , 22, 4, , 2
2017/8/19, 15, , 22, 5, 2, 2
2017/8/20, 17, , 15, 8, , 
2017/8/21, 25, , 17, 7, 1, 2
2017/8/22, 29, , 22, 5, 2, 2
2017/8/23, 32, , 16, 9, 1, 1
2017/8/24, 21, , 19, 7, , 1
2017/8/25, 19, , 22, 3, 1, 1
2017/8/26, 26, , 23, 5, , 2
2017/8/27, 16, , 20, 7, , 1
2017/8/28, 23, , 18, 6, , 1
2017/8/29, 21, , 22, 6, , 1
2017/8/30, 25, , 19, 5, , 1
2017/8/31, 24, , 18, 8, 21, 1
2017/9/1, 21, , 16, 7, 1, 2
2017/9/2, 25, , 22, 3, 2, 1
2017/9/3, 23, , 22, 3, , 
2017/9/4, 19, , 21, 3, , 
2017/9/5, 13, , , , , 
2017/9/10, 15, , 7, 10, , 1
2017/9/11, 21, , 15, 7, , 1
2017/9/12, 21, , 21, 4, , 1
2017/9/13, 29, , 21, 3, , 
2017/9/14, 12, , 21, 3, , 
2017/9/15, 15, , 23, 2, , 
2017/9/16, 16, , 21, 3, 2, 
2017/9/17, 19, , 24, 4, 1, 1
2017/9/18, 29, , 22, 2, , 
2017/9/19, 19, , 20, 5, 3, 2
2017/9/20, 18, , 19, 5, 2, 1
2017/9/21, 25, , 20, 6, 2, 1
2017/9/22, 25, , 25, 4, 1, 1
2017/9/23, 29, , 23, 2, , 
2017/9/24, 27, , 22, 2, , 
2017/9/25, 12, , 21, 5, , 2
2017/9/26, 13, , 18, 5, , 1
2017/9/27, 16, , 20, 5, , 1
2017/9/28, 28, , 22, 3, , 1
2017/9/29, 15, , 21, 1, , 1
2017/9/30, 18, , 19, 2, , 
2017/4/1, 13, , 15, 3, , 
2017/4/2, 21, , 16, 4, 5, 
2017/4/3, 15, , 18, 4, 3, 
2017/4/4, 13, , 27, 6, 1, 2
2017/4/5, 26, , 29, 9, , 2
2017/4/6, 68, , 27, 10, 1, 5
2017/4/7, 87, , 26, 7, 2, 3
2017/4/8, 105, , 18, 3, , 1
2017/4/9, 45, , 15, 3, , 
2017/4/10, 15, , 14, 3, , 3
2017/4/11, 22, , 14, 4, 2, 1
2017/4/12, 15, , 17, 8, 4, 
2017/4/13, 17, , 16, 4, 1, 
2017/4/14, 26, , 18, 4, , 
2017/4/15, 30, , 17, 5, , 
2017/4/16, 33, , 22, 4, 1, 
2017/4/17, 51, , 17, 6, 9, 
2017/4/18, 46, , 15, 5, 1, 
2017/4/19, 37, , 23, 8, 1, 
2017/4/20, 57, , 8, 11, 2, 
2017/4/22, 29, , 19, 4, , 1
2017/4/23, 39, , 14, 6, , 
2017/4/24, 47, , 15, 4, , 
2017/4/25, 53, , 15, 3, , 
2017/4/26, 25, , 14, 5, , 
2017/4/27, 13, , 12, 5, , 
2017/4/28, 12, , 12, 2, , 
2017/4/29, 14, , 12, 4, , 
2017/4/30, 12, , 15, 5, , 
2017/5/1, 35, , 15, 5, , 
2017/5/2, 21, , 14, 6, , 
2017/5/3, 23, , 15, 7, 3, 
2017/5/4, 30, , 15, 8, 1, 
2017/5/5, 45, , 19, 5, 1, 
2017/5/6, 60, , 17, 2, , 
2017/5/7, 40, , 15, 4, , 
2017/5/8, 19, , 15, 5, , 
2017/5/9, 12, , 12, 7, , 
2017/5/10, 18, , 10, 8, , 
2017/5/11, 34, , 12, 10, 2, 2
2017/5/12, 54, , 14, 5, , 1
2017/5/13, 62, , 16, 4, 2, 
2017/5/14, 24, , 13, 7, 1, 
2017/5/15, 28, , 14, 6, , 
2017/5/16, 21, , 8, 9, , 2
2017/5/17, 23, , 16, 6, 3, 3
2017/5/18, 37, , 15, 5, , 1
2017/5/19, 61, , 14, 6, , 1
2017/5/20, 47, , 12, 5, , 3
2017/5/21, 45, , 11, 8, , 2
2017/5/22, 40, , 2, 11, , 6
2017/5/23, 82, , 16, 5, , 3
2017/5/24, 81, , 15, 5, , 
2017/5/25, 23, , 15, 8, , 2
2017/5/26, 13, , 9, 7, 2, 3
2017/5/27, 28, , 16, 3, 2, 1
2017/5/28, 31, , 15, 5, 1, 
2017/5/29, 19, , 17, 4, , 
2017/5/30, 16, , 13, 8, , 1
2017/5/31, 19, , 10, 8, , 2
2017/6/1, 19, , 9, 9, , 
2017/6/2, 30, , 13, 7, , 
2017/6/3, 34, , 8, 7, , 
2017/6/4, 36, , 12, 6, , 2
2017/6/5, 47, , 17, 6, , 1
2017/6/6, 25, , 11, 9, 1, 1
2017/6/7, 26, , 9, 8, , 2
2017/6/8, 23, , 12, 11, , 
2017/6/9, 32, , 11, 7, , 
2017/6/10, 29, , 10, 4, , 
2017/6/11, 41, , 14, 4, , 1
2017/6/12, 31, , 11, 8, 2, 7
2017/6/13, 22, , 6, 9, 2, 3
2017/6/14, 37, , 3, 8, , 3
2017/6/15, 51, , 8, 9, 2, 3
2017/6/16, 44, , 8, 8, 2, 3
2017/6/17, 47, , 10, 5, , 3
2017/6/18, 56, , 11, 7, , 1
2017/6/19, 30, , 12, 7, 1, 2
2017/6/20, 28, , 15, 6, , 
2017/6/21, 24, , 12, 10, , 
2017/6/22, 32, , 16, 7, 2, 
2017/6/23, 42, , 18, 6, , 
2017/6/24, 24, , 19, 3, , 
2017/6/25, 29, , 15, 7, , 
2017/6/26, 11, , 6, 8, 1, 
2017/6/27, 24, , 4, 11, , 
2017/6/28, 31, , 17, 6, , 
2017/6/29, 31, , 17, 8, , 
2017/6/30, 24, , 9, 8, , 
2017/1/2, 10, , 15, 2, 10, 
2017/1/3, 12, , 11, 4, 20, 2
2017/1/4, 20, , 30, 3, 1, 1
2017/1/5, 24, , 19, 5, 17, 1
2017/1/6, 30, , 33, 2, 1, 
2017/1/7, 30, , 22, 3, 1, 1
2017/1/8, 29, , 17, 3, , 
2017/1/9, 39, , 24, 3, 2, 
2017/1/10, 34, , 13, 2, , 
2017/1/11, 26, , 18, 4, 21, 
2017/1/12, 25, , 16, 6, 1, 2
2017/1/13, 38, , 12, 2, , 1
2017/1/14, 33, , 15, 2, , 
2017/1/15, 28, , 24, 3, 2, 
2017/1/16, 25, , 38, 5, , 
2017/1/17, 37, , 16, 2, , 
2017/1/18, 34, , 16, 3, 2, 
2017/1/19, 28, , 17, 4, 2, 
2017/1/20, 21, , 13, 2, , 
2017/1/21, 19, , 19, 3, 6, 
2017/1/22, 14, , 40, 5, 4, 
2017/1/23, 22, , 17, 3, , 
2017/1/24, 34, , 16, 4, 12, 
2017/1/25, 31, , 10, 3, , 
2017/1/26, 25, , 19, 7, 25, 
2017/1/27, 24, , 23, 4, 2, 
2017/1/28, 50, , 22, 2, 2, 
2017/1/29, 28, , 23, 3, , 
2017/1/30, 24, , 15, 2, , 
2017/1/31, 19, , 17, 4, 5, 
2017/2/2, 30, , 22, 3, , 
2017/2/3, 21, , 31, 4, 3, 
2017/2/4, 25, , 21, 2, 1, 
2017/2/5, 34, , 14, 2, , 
2017/2/6, 19, , 13, 3, , 
2017/2/7, 14, , 20, 3, , 
2017/2/8, 16, , 28, 5, , 1
2017/2/9, 29, , 27, 5, , 2
2017/2/10, 25, , 18, 4, , 1
2017/2/11, 31, , 13, 1, , 
2017/2/12, 24, , 10, 2, , 
2017/2/13, 14, , 12, 3, , 
2017/2/14, 18, , 24, 4, 1, 2
2017/2/15, 21, , 18, 4, 5, 1
2017/2/16, 31, , 20, 3, 1, 
2017/2/17, 47, , 14, 3, , 
2017/2/18, 29, , 12, 2, , 
2017/2/19, 15, , 12, 2, , 
2017/2/20, 9, , 19, 3, , 
2017/2/21, 17, , 28, 4, 5, 
2017/2/22, 24, , 22, 4, , 
2017/2/23, 32, , 14, 3, , 
2017/2/24, 25, , 13, 3, 8, 
2017/2/25, 23, , 15, 1, 4, 
2017/2/26, 24, , 24, 4, 5, 
2017/2/27, 24, , 18, 5, 3, 
2017/2/28, 38, , 32, 6, 2, 
2017/3/1, 40, , 14, 5, 4, 
2017/3/2, 39, , 11, 3, 4, 
2017/3/3, 27, , 14, 1, , 
2017/3/4, 23, , 13, 1, 2, 
2017/3/5, 10, , 14, 2, 5, 
2017/3/6, 16, , 15, 2, 5, 
2017/3/7, 20, , 17, 2, 2, 
2017/3/8, 12, , 22, 5, 8, 
2017/3/9, 17, , 34, 5, 3, 
2017/3/10, 30, , 26, 5, 2, 
2017/3/11, 45, , 24, 3, 4, 
2017/3/12, 36, , 28, 4, 5, 
2017/3/13, 28, , 23, 4, 8, 6
2017/3/14, 37, , 25, 6, 4, 3
2017/3/15, 32, , 18, 6, 1, 
2017/3/16, 36, , 17, 4, 10, 
2017/3/17, 33, , 18, 1, , 
2017/3/18, 22, , 10, 1, , 
2017/3/19, 28, , 26, 8, 2, 
2017/3/20, 56, , 15, 3, , 
2017/3/21, 40, , 14, 4, , 
2017/3/22, 19, , 15, 2, 2, 
2017/3/23, 13, , 15, 2, 1, 
2017/3/24, 11, , 26, 5, 2, 
2017/3/25, 13, , 30, 4, 4, 
2017/3/26, 27, , 21, 5, 3, 
2017/3/27, 36, , 20, 4, , 
2017/3/29, 31, , 18, 4, , 
2017/3/30, 30, , 17, 5, 1, 1
2017/3/31, 16, , 18, 3, , 
2016/10/1, 20, , 20, 2, 1, 1
2016/10/2, 14, , 20, 2, , 
2016/10/3, 11, , 21, 2, , 
2016/10/4, 12, , 19, 2, , 
2016/10/5, 23, , 19, 2, , 
2016/10/6, 23, , 19, 3, , 
2016/10/7, 22, , 21, 4, 6, 
2016/10/8, 29, , 21, 2, 3, 
2016/10/9, 22, , 20, 2, , 
2016/10/10, 18, , 19, 3, , 
2016/10/11, 15, , 18, 3, , 
2016/10/12, 14, , 19, 4, 1, 
2016/10/13, 24, , 21, 6, 4, 
2016/10/14, 22, , 22, 4, 3, 1
2016/10/15, 34, , 22, 2, 4, 
2016/10/16, 20, , 20, 3, 1, 
2016/10/17, 16, , 18, 3, , 2
2016/10/18, 14, , 21, 4, , 1
2016/10/19, 17, , 18, 4, 8, 1
2016/10/20, 22, , 19, 4, 5, 
2016/10/22, 13, , 17, 2, 1, 
2016/10/23, 13, , 15, 4, , 
2016/10/24, 15, , 19, 4, 2, 1
2016/10/25, 17, , 17, 4, 3, 2
2016/10/26, 28, , 17, 3, , 1
2016/10/27, 22, , 19, 5, 9, 
2016/10/28, 18, , 21, 4, 7, 
2016/10/29, 31, , 20, 2, 2, 
2016/10/30, 19, , 16, 2, 1, 
2016/10/31, 18, , , , , 
2016/11/2, 19, , 22, 4, , 
2016/11/3, 22, , 20, 3, , 1
2016/11/4, 22, , 17, 1, , 
2016/11/5, 28, , 19, 2, , 
2016/11/6, 31, , 18, 3, , 1
2016/11/7, 29, , 17, 3, , 1
2016/11/8, 24, , 17, 3, 3, 
2016/11/9, 24, , 15, 4, , 
2016/11/10, 25, , 19, 4, 10, 
2016/11/11, 24, , 20, 2, , 
2016/11/12, 30, , 15, 2, , 
2016/11/13, 28, , 16, 3, , 
2016/11/14, 13, , 12, 3, 1, 
2016/11/15, 14, , 13, 3, 4, 
2016/11/16, 10, , 23, 4, 1, 2
2016/11/17, 15, , 16, 4, , 1
2016/11/18, 34, , 16, 3, , 
2016/11/19, 35, , 26, 3, 5, 
2016/11/20, 27, , 31, 5, 1, 3
2016/11/21, 40, , 13, 3, , 1
2016/11/22, 31, , 12, 3, 2, 
2016/11/23, 15, , 13, 2, , 
2016/11/24, 13, , 13, 2, , 
2016/11/25, 15, , 12, 2, , 
2016/11/26, 22, , 9, 2, , 
2016/11/27, 16, , 14, 2, , 
2016/11/28, 12, , 18, 2, 2, 
2016/11/29, 17, , 19, 3, 7, 
2016/11/30, 31, , 18, 3, , 2
2016/12/1, 36, , 16, 3, , 1
2016/12/2, 34, , 19, 3, 6, 
2016/12/3, 26, , 23, 2, , 
2016/12/4, 31, , 14, 3, , 3
2016/12/5, 39, , 14, 3, , 1
2016/12/6, 25, , 17, 4, 8, 
2016/12/7, 25, , 17, 4, 1, 1
2016/12/8, 25, , 13, 2, , 
2016/12/9, 26, , 11, 2, , 
2016/12/10, 14, , 13, 3, 12, 
2016/12/11, 16, , 28, 4, 2, 1
2016/12/12, 19, , 30, 6, 1, 1
2016/12/13, 31, , 17, 2, , 
2016/12/14, 32, , 14, 3, 12, 
2016/12/15, 34, , 18, 6, 13, 2
2016/12/16, 28, , 14, 4, , 1
2016/12/17, 38, , 13, 1, 2, 
2016/12/18, 28, , 22, 3, 4, 
2016/12/19, 19, , 14, 5, 1, 
2016/12/20, 30, , 10, 2, , 
2016/12/21, 24, , 10, 3, 14, 
2016/12/22, 19, , 28, 3, 2, 
2016/12/23, 17, , 34, 5, 5, 1
2016/12/24, 39, , 32, 4, 8, 1
2016/12/25, 48, , 27, 5, 1, 1
2016/12/26, 39, , 25, 2, 1, 1
2016/12/27, 31, , 19, 4, 2, 
2016/12/28, 37, , 18, 5, , 1
2016/12/29, 35, , 17, 2, , 1
2016/12/30, 16, , 19, 1, 1, 1
2016/12/31, 21, , 13, 1, 2, 
2017/1/1, 15, , 11, 1, , 1
2016/7/1, 17, , 11, 3, , 
2016/7/2, 15, , 10, 2, , 2
2016/7/3, 15, , 5, 11, , 4
2016/7/4, 14, , 8, 6, , 4
2016/7/5, 39, , 21, 3, , 4
2016/7/6, 17, , 16, 6, , 1
2016/7/7, 12, , 8, 8, , 2
2016/7/8, 18, , 13, 7, , 2
