# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-09-12T00:00:00.000Z,0,8,0,0,1,0.845,1418
2024-09-13T00:00:00.000Z,0,16,0,0,1,1.051,1425
2024-09-14T00:00:00.000Z,0,28,0,0,1,1.863,1425
2024-09-15T00:00:00.000Z,0,23,0,0,0,0.95,1194
2024-09-16T00:00:00.000Z,0,5,0,0,0,0.421,1419
2024-09-17T00:00:00.000Z,0,9,0,0,1,1.199,1421
2024-09-18T00:00:00.000Z,0,4,0,0,0,0.259,1407
2024-09-19T00:00:00.000Z,0,165,0,0,1,6.614,1388
2024-09-20T00:00:00.000Z,0,456,0,0,1,28.133,1373
2024-09-21T00:00:00.000Z,0,45,0,0,0,3.788,1420
2024-09-22T00:00:00.000Z,0,3,0,0,0,0.364,1406
2024-09-23T00:00:00.000Z,0,14,0,0,1,1.271,1367
2024-09-24T00:00:00.000Z,0,10,0,0,1,0.806,1400
2024-09-25T00:00:00.000Z,0,45,0,0,0,2.401,1398
2024-09-26T00:00:00.000Z,0,8,0,0,1,1.335,1050
2024-09-27T00:00:00.000Z,0,18,2,1,4,2.229,1283
2024-09-28T00:00:00.000Z,0,6,0,0,1,0.62,1437
2024-09-29T00:00:00.000Z,0,194,1,0,3,10.73,1330
2024-09-30T00:00:00.000Z,0,19,0,0,2,2.147,1320
2024-10-01T00:00:00.000Z,0,6,0,0,0,0.551,1427
2024-10-02T00:00:00.000Z,0,4,0,0,1,0.738,1427
2024-10-03T00:00:00.000Z,0,5,1,1,2,0.934,1420
2024-10-04T00:00:00.000Z,0,3,0,0,1,0.713,1410
2024-10-05T00:00:00.000Z,0,4,0,0,1,0.625,1429
2024-10-06T00:00:00.000Z,0,42,0,0,1,2.783,1426
2024-10-07T00:00:00.000Z,0,10,0,0,0,0.788,1428
2024-10-08T00:00:00.000Z,0,4,0,0,0,0.303,1426
2024-10-09T00:00:00.000Z,0,4,0,0,1,0.694,1424
2024-10-10T00:00:00.000Z,0,3,0,0,0,0.213,1426
2024-10-11T00:00:00.000Z,0,6,0,0,0,0.384,1432
2024-10-12T00:00:00.000Z,0,30,1,0,2,1.983,1431
2024-10-13T00:00:00.000Z,0,2,0,0,0,0.409,1426
2024-10-14T00:00:00.000Z,0,8,0,0,2,1.846,1426
2024-10-15T00:00:00.000Z,0,3,0,0,0,0.42,1431
2024-10-16T00:00:00.000Z,0,15,0,0,1,1.206,1425
2024-10-17T00:00:00.000Z,0,3,0,0,1,0.669,1423
2024-10-18T00:00:00.000Z,0,34,1,0,6,5.403,1423
2024-10-19T00:00:00.000Z,0,19,0,0,0,2.047,1427
2024-10-20T00:00:00.000Z,0,10,0,0,1,0.748,1427
2024-10-21T00:00:00.000Z,0,26,1,1,2,3.359,1422
2024-10-22T00:00:00.000Z,0,16,0,0,1,1.212,1421
2024-10-23T00:00:00.000Z,0,1,0,0,0,0.157,1416
2024-10-24T00:00:00.000Z,0,7,0,0,0,0.594,1424
2024-10-25T00:00:00.000Z,0,16,0,0,0,1.344,1325
2024-10-26T00:00:00.000Z,0,1,0,0,0,0.102,1428
2024-10-27T00:00:00.000Z,0,41,0,0,0,5.482,1426
2024-10-28T00:00:00.000Z,0,17,0,0,0,1.568,1408
2024-10-29T00:00:00.000Z,0,8,0,0,0,0.452,1432
2024-10-30T00:00:00.000Z,0,5,0,0,0,0.323,1416
2024-10-31T00:00:00.000Z,0,16,0,0,0,0.875,1421
2024-11-01T00:00:00.000Z,0,8,0,0,0,0.83,1424
2024-11-02T00:00:00.000Z,0,2,0,0,0,0.232,1433
2024-11-03T00:00:00.000Z,0,47,0,0,1,9.015,1432
2024-11-04T00:00:00.000Z,0,55,0,0,1,7.253,1403
2024-11-05T00:00:00.000Z,0,1,0,0,0,0.173,1429
2024-11-06T00:00:00.000Z,0,17,0,0,0,1.048,1430
2024-11-07T00:00:00.000Z,0,26,0,0,0,2.688,1427
2024-11-08T00:00:00.000Z,0,9,0,0,0,0.712,1432
