datetime_local,datetime_AEST,location_id,location_name,BSP,CO,DBT,NO2,O3,PM10,PM25,Sigma60,SO2,SWD,SWS,VWD,VWS,risk_label,risk_label_future,BSP_lag1,BSP_lag2,BSP_lag3,BSP_lag6,CO_lag1,CO_lag2,CO_lag3,CO_lag6,DBT_lag1,DBT_lag2,DBT_lag3,DBT_lag6,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag6,O3_lag1,O3_lag2,O3_lag3,O3_lag6,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag6,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag6,Sigma60_lag1,Sigma60_lag2,Sigma60_lag3,Sigma60_lag6,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag6,SWD_lag1,SWD_lag2,SWD_lag3,SWD_lag6,SWS_lag1,SWS_lag2,SWS_lag3,SWS_lag6,VWD_lag1,VWD_lag2,VWD_lag3,VWD_lag6,VWS_lag1,VWS_lag2,VWS_lag3,VWS_lag6
2024-08-12 16:00:00,2024-08-12 16:00:00,10001,Alphington,16.849,0.144,20.237,5.709,30.596,17.824,9.797,25.323,1.235,204.757,2.338,355.589,2.136,1,1,17.061,18.249,18.09,28.038,0.13,0.132,0.135,0.314,20.583,21.329,21.293,15.802,4.589,4.019,4.434,18.622,31.161,31.4,29.445,7.573,20.222,19.244,14.905,24.911,9.983,12.271,12.124,8.706,24.472,24.322,24.05,55.255,1.313,1.203,0.987,0.748,162.897,147.808,151.524,118.588,3.144,3.669,3.481,1.077,4.034,6.771,5.671,34.952,2.902,3.399,3.227,0.7
2024-08-12 17:00:00,2024-08-12 17:00:00,10001,Alphington,19.221,0.174,18.58,9.362,26.857,20.497,7.165,24.986,1.373,178.282,1.462,1.231,1.348,1,1,16.849,17.061,18.249,16.806,0.144,0.13,0.132,0.139,20.237,20.583,21.329,19.589,5.709,4.589,4.019,5.598,30.596,31.161,31.4,24.985,17.824,20.222,19.244,23.493,9.797,9.983,12.271,6.33,25.323,24.472,24.322,26.363,1.235,1.313,1.203,0.566,204.757,162.897,147.808,165.342,2.338,3.144,3.669,2.837,355.589,4.034,6.771,2.578,2.136,2.902,3.399,2.588
2024-08-12 18:00:00,2024-08-12 18:00:00,10001,Alphington,23.731,0.231,16.452,14.431,20.571,21.451,4.282,47.348,1.399,139.449,0.974,8.276,0.801,1,1,19.221,16.849,17.061,18.207,0.174,0.144,0.13,0.14,18.58,20.237,20.583,20.583,9.362,5.709,4.589,4.783,26.857,30.596,31.161,27.521,20.497,17.824,20.222,19.405,7.165,9.797,9.983,14.126,24.986,25.323,24.472,25.775,1.373,1.235,1.313,0.905,178.282,204.757,162.897,170.373,1.462,2.338,3.144,2.958,1.231,355.589,4.034,2.455,1.348,2.136,2.902,2.711
2024-08-12 19:00:00,2024-08-12 19:00:00,10001,Alphington,29.678,0.219,14.968,11.455,22.228,20.719,9.957,16.425,1.329,44.564,1.248,23.488,1.21,1,0,23.731,19.221,16.849,18.09,0.231,0.174,0.144,0.135,16.452,18.58,20.237,21.293,14.431,9.362,5.709,4.434,20.571,26.857,30.596,29.445,21.451,20.497,17.824,14.905,4.282,7.165,9.797,12.124,47.348,24.986,25.323,24.05,1.399,1.373,1.235,0.987,139.449,178.282,204.757,151.524,0.974,1.462,2.338,3.481,8.276,1.231,355.589,5.671,0.801,1.348,2.136,3.227
2024-08-12 20:00:00,2024-08-12 20:00:00,10001,Alphington,36.015,0.284,12.59,22.232,8.028,21.326,9.046,36.078,1.169,98.599,0.5,15.611,0.461,1,0,29.678,23.731,19.221,18.249,0.219,0.231,0.174,0.132,14.968,16.452,18.58,21.329,11.455,14.431,9.362,4.019,22.228,20.571,26.857,31.4,20.719,21.451,20.497,19.244,9.957,4.282,7.165,12.271,16.425,47.348,24.986,24.322,1.329,1.399,1.373,1.203,44.564,139.449,178.282,147.808,1.248,0.974,1.462,3.669,23.488,8.276,1.231,6.771,1.21,0.801,1.348,3.399
2024-08-12 21:00:00,2024-08-12 21:00:00,10001,Alphington,41.413,0.349,10.973,25.415,1.641,24.575,9.757,102.755,1.068,164.238,0.506,261.327,0.076,1,0,36.015,29.678,23.731,17.061,0.284,0.219,0.231,0.13,12.59,14.968,16.452,20.583,22.232,11.455,14.431,4.589,8.028,22.228,20.571,31.161,21.326,20.719,21.451,20.222,9.046,9.957,4.282,9.983,36.078,16.425,47.348,24.472,1.169,1.329,1.399,1.313,98.599,44.564,139.449,162.897,0.5,1.248,0.974,3.144,15.611,23.488,8.276,4.034,0.461,1.21,0.801,2.902
2024-08-12 22:00:00,2024-08-12 22:00:00,10001,Alphington,43.95,0.365,10.051,22.622,1.126,19.095,13.23,59.062,1.086,103.055,0.294,60.392,0.23,1,0,41.413,36.015,29.678,16.849,0.349,0.284,0.219,0.144,10.973,12.59,14.968,20.237,25.415,22.232,11.455,5.709,1.641,8.028,22.228,30.596,24.575,21.326,20.719,17.824,9.757,9.046,9.957,9.797,102.755,36.078,16.425,25.323,1.068,1.169,1.329,1.235,164.238,98.599,44.564,204.757,0.506,0.5,1.248,2.338,261.327,15.611,23.488,355.589,0.076,0.461,1.21,2.136
2024-08-12 23:00:00,2024-08-12 23:00:00,10001,Alphington,41.669,0.324,9.288,18.506,3.278,15.628,9.334,83.934,0.76,117.622,0.393,41.485,0.24,1,0,43.95,41.413,36.015,19.221,0.365,0.349,0.284,0.174,10.051,10.973,12.59,18.58,22.622,25.415,22.232,9.362,1.126,1.641,8.028,26.857,19.095,24.575,21.326,20.497,13.23,9.757,9.046,7.165,59.062,102.755,36.078,24.986,1.086,1.068,1.169,1.373,103.055,164.238,98.599,178.282,0.294,0.506,0.5,1.462,60.392,261.327,15.611,1.231,0.23,0.076,0.461,1.348
2024-08-13 00:00:00,2024-08-13 00:00:00,10001,Alphington,42.074,0.353,8.442,17.518,0.641,17.654,8.893,53.972,0.078,131.511,0.245,127.004,0.148,1,0,41.669,43.95,41.413,23.731,0.324,0.365,0.349,0.231,9.288,10.051,10.973,16.452,18.506,22.622,25.415,14.431,3.278,1.126,1.641,20.571,15.628,19.095,24.575,21.451,9.334,13.23,9.757,4.282,83.934,59.062,102.755,47.348,0.76,1.086,1.068,1.399,117.622,103.055,164.238,139.449,0.393,0.294,0.506,0.974,41.485,60.392,261.327,8.276,0.24,0.23,0.076,0.801
2024-08-13 01:00:00,2024-08-13 01:00:00,10001,Alphington,,,7.756,,,16.092,12.401,90.137,,153.447,0.294,116.226,0.039,0,1,42.074,41.669,43.95,29.678,0.353,0.324,0.365,0.219,8.442,9.288,10.051,14.968,17.518,18.506,22.622,11.455,0.641,3.278,1.126,22.228,17.654,15.628,19.095,20.719,8.893,9.334,13.23,9.957,53.972,83.934,59.062,16.425,0.078,0.76,1.086,1.329,131.511,117.622,103.055,44.564,0.245,0.393,0.294,1.248,127.004,41.485,60.392,23.488,0.148,0.24,0.23,1.21
2024-08-13 05:00:00,2024-08-13 05:00:00,10001,Alphington,41.072,0.299,5.954,11.801,0.252,16.715,8.71,49.381,-0.397,78.987,0.622,39.152,0.516,0,0,42.38,41.723,41.5,41.669,0.304,0.31,0.32,0.324,6.239,6.772,7.341,9.288,11.351,12.365,15.26,18.506,0.114,0.088,0.107,3.278,16.821,14.483,15.109,15.628,11.691,9.961,10.351,9.334,60.926,75.489,66.109,83.934,-0.215,-0.012,-0.172,0.76,126.49,122.514,133.528,117.622,0.308,0.248,0.297,0.393,47.577,78.035,123.04,41.485,0.186,0.112,0.153,0.24
2024-08-13 06:00:00,2024-08-13 06:00:00,10001,Alphington,46.474,0.361,6.227,16.846,0.217,26.076,7.531,50.198,-0.082,90.493,0.441,55.971,0.346,0,0,41.072,42.38,41.723,42.074,0.299,0.304,0.31,0.353,5.954,6.239,6.772,8.442,11.801,11.351,12.365,17.518,0.252,0.114,0.088,0.641,16.715,16.821,14.483,17.654,8.71,11.691,9.961,8.893,49.381,60.926,75.489,53.972,-0.397,-0.215,-0.012,0.078,78.987,126.49,122.514,131.511,0.622,0.308,0.248,0.245,39.152,47.577,78.035,127.004,0.516,0.186,0.112,0.148
2024-08-13 08:00:00,2024-08-13 08:00:00,10001,Alphington,39.07,0.305,11.029,22.368,3.797,28.464,16.048,21.381,-0.017,82.915,1.597,16.074,1.506,1,0,51.03,46.474,41.072,41.5,0.58,0.361,0.299,0.32,6.582,6.227,5.954,7.341,22.527,16.846,11.801,15.26,0.153,0.217,0.252,0.107,33.726,26.076,16.715,15.109,10.728,7.531,8.71,10.351,48.799,50.198,49.381,66.109,0.149,-0.082,-0.397,-0.172,102.133,90.493,78.987,133.528,0.4,0.441,0.622,0.297,69.707,55.971,39.152,123.04,0.27,0.346,0.516,0.153
2024-08-13 09:00:00,2024-08-13 09:00:00,10001,Alphington,22.55,,14.746,,,12.097,10.435,22.47,,119.01,2.41,10.043,2.261,0,0,39.07,51.03,46.474,41.723,0.305,0.58,0.361,0.31,11.029,6.582,6.227,6.772,22.368,22.527,16.846,12.365,3.797,0.153,0.217,0.088,28.464,33.726,26.076,14.483,16.048,10.728,7.531,9.961,21.381,48.799,50.198,75.489,-0.017,0.149,-0.082,-0.012,82.915,102.133,90.493,122.514,1.597,0.4,0.441,0.248,16.074,69.707,55.971,78.035,1.506,0.27,0.346,0.112
2024-08-13 23:00:00,2024-08-13 23:00:00,10001,Alphington,18.615,0.178,11.382,10.039,13.699,10.517,8.673,18.471,0.071,42.277,0.982,29.771,0.94,0,0,26.882,28.311,28.59,14.742,0.269,0.302,0.312,0.131,10.903,11.462,12.765,18.57,15.273,17.085,20.505,5.462,6.05,5.727,5.04,26.268,22.768,18.178,20.422,16.122,7.673,7.853,4.157,6.118,21.651,24.541,40.265,17.152,0.146,0.286,0.278,0.22,46.289,49.548,83.909,73.987,0.646,0.695,0.314,2.718,33.399,38.8,70.996,14.749,0.615,0.663,0.248,2.617
2024-08-14 00:00:00,2024-08-14 00:00:00,10001,Alphington,16.542,0.154,11.477,8.258,15.402,9.874,6.512,15.955,-0.008,38.577,1.175,30.072,1.138,0,0,18.615,26.882,28.311,18.339,0.178,0.269,0.302,0.182,11.382,10.903,11.462,16.713,10.039,15.273,17.085,12.738,13.699,6.05,5.727,18.731,10.517,22.768,18.178,19.335,8.673,7.673,7.853,1.131,18.471,21.651,24.541,17.187,0.071,0.146,0.286,0.277,42.277,46.289,49.548,45.21,0.982,0.646,0.695,1.534,29.771,33.399,38.8,20.283,0.94,0.615,0.663,1.475
2024-08-14 01:00:00,2024-08-14 01:00:00,10001,Alphington,,,11.954,,,7.684,5.44,18.704,,41.416,1.356,26.034,1.303,0,1,16.542,18.615,26.882,20.31,0.154,0.178,0.269,0.224,11.477,11.382,10.903,14.416,8.258,10.039,15.273,19.673,15.402,13.699,6.05,8.253,9.874,10.517,22.768,19.712,6.512,8.673,7.673,3.778,15.955,18.471,21.651,20.439,-0.008,0.071,0.146,0.526,38.577,42.277,46.289,45.569,1.175,0.982,0.646,0.716,30.072,29.771,33.399,29.195,1.138,0.94,0.615,0.689
2024-08-14 05:00:00,2024-08-14 05:00:00,10001,Alphington,19.697,0.146,11.676,10.438,10.306,12.665,3.767,44.513,-0.106,87.966,1.218,24.35,1.094,0,0,18.27,18.296,16.887,18.615,0.149,0.15,0.125,0.178,9.948,10.399,10.974,11.382,9.951,9.843,5.727,10.039,7.428,10.088,15.848,13.699,9.933,7.411,9.2,10.517,4.44,-1.118,5.192,8.673,48.173,39.828,20.246,18.471,-0.183,-0.074,-0.151,0.071,96.077,98.374,48.095,42.277,0.55,0.336,0.691,0.982,31.177,89.9,39.131,29.771,0.478,0.262,0.655,0.94
2024-08-14 06:00:00,2024-08-14 06:00:00,10001,Alphington,17.59,0.17,12.579,14.282,9.0,10.79,3.953,26.447,-0.217,67.002,0.516,56.123,0.47,0,0,19.697,18.27,18.296,16.542,0.146,0.149,0.15,0.154,11.676,9.948,10.399,11.477,10.438,9.951,9.843,8.258,10.306,7.428,10.088,15.402,12.665,9.933,7.411,9.874,3.767,4.44,-1.118,6.512,44.513,48.173,39.828,15.955,-0.106,-0.183,-0.074,-0.008,87.966,96.077,98.374,38.577,1.218,0.55,0.336,1.175,24.35,31.177,89.9,30.072,1.094,0.478,0.262,1.138
2024-08-14 08:00:00,2024-08-14 08:00:00,10001,Alphington,20.87,0.222,13.947,15.907,6.551,17.377,6.41,38.352,-0.188,111.643,0.572,110.478,0.485,0,0,18.747,17.59,19.697,16.887,0.231,0.17,0.146,0.125,12.279,12.579,11.676,10.974,18.924,14.282,10.438,5.727,3.668,9.0,10.306,15.848,15.657,10.79,12.665,9.2,7.067,3.953,3.767,5.192,28.216,26.447,44.513,20.246,-0.192,-0.217,-0.106,-0.151,80.889,67.002,87.966,48.095,0.386,0.516,1.218,0.691,74.887,56.123,24.35,39.131,0.35,0.47,1.094,0.655
